figure_label,segment_label,direction,selected_candidate,selected_source,plotted_method,time,segment_time_s,truth_s_m,pred_s_m,error_m
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:34:52,732.0,417.0012098568025,473.0,55.99879014319748
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:00,740.0,422.8171025528137,474.0,51.18289744718629
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:04,744.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:08,748.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:16,756.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:20,760.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:24,764.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:28,768.0,423.0457843012928,474.0,50.95421569870717
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:36,776.0,424.42016145291257,482.0,57.57983854708744
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:40,780.0,427.26869387861154,487.0,59.73130612138846
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:44,784.0,430.0126538202167,488.5,58.48734617978329
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:52,792.0,435.4935029940461,493.0,57.50649700595392
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:35:56,796.0,438.574036624248,496.5,57.92596337575202
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:00,800.0,441.5468993691328,498.5,56.9531006308672
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:08,808.0,447.25300031095776,500.5,53.24699968904224
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:12,812.0,450.3456200637835,500.5,50.15437993621652
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:16,816.0,453.4284956101433,500.5,47.07150438985673
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:24,824.0,459.6041015793627,501.5,41.89589842063731
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:28,828.0,463.03084243324565,501.5,38.46915756675435
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:32,832.0,466.68975042623833,501.5,34.810249573761666
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:40,840.0,473.6711585078034,503.0,29.3288414921966
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:44,844.0,477.3289784369005,503.5,26.171021563099487
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:48,848.0,480.8778736223866,503.5,22.622126377613423
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:36:56,856.0,488.0902501100464,507.0,18.909749889953616
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:00,860.0,491.7480700387361,509.5,17.751929961263897
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:04,864.0,495.2958771621308,512.5,17.204122837869193
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:12,872.0,502.0498020853435,518.5,16.450197914656485
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:16,876.0,505.6014728262022,521.5,15.898527173797788
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:20,880.0,509.25880385384033,527.5,18.241196146159663
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:24,884.0,512.8053017194411,528.0,15.194698280558896
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:32,892.0,519.7892176484161,533.5,13.71078235158393
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:36,896.0,523.3393114262682,539.0,15.660688573731818
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:40,900.0,526.8894052041205,540.0,13.11059479587948
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:48,908.0,534.207820480726,541.5,7.292179519273986
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:52,912.0,537.9882833679374,545.5,7.511716632062644
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:37:56,916.0,541.5383771430288,551.5,9.96162285697119
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:38:04,924.0,548.7428056054976,557.5,8.757194394502449
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:38:08,928.0,551.8383665702127,559.0,7.161633429787344
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:38:12,932.0,555.0393670289593,559.5,4.460632971040695
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:38:20,940.0,556.3026433125143,559.5,3.1973566874856942
9_seg02,BMAW15230010L_9_seg02,forward,TotalHP_vmax1.4_uniform,total,TotalHP_vmax1.4_uniform,2026-05-13 15:38:24,944.0,556.3026433125143,559.5,3.1973566874856942
